scorer,full_name,similarity,token_compare
David Martínez,David Martins Simão,0.666666667,FALSE
Ryan Christie,Ryan Christie,1,TRUE
Sebastião Gilberto,Sebastião Erick Couteira Baía,0.553191489,FALSE
Nikola Žigić,Nicola Rigoni,0.72,FALSE
José Manuel de la Torre,José Ángel Pozo la Rosa,0.608695652,TRUE
Ernesto Duarte Machado da Silva,João Miguel Macedo da Silva,0.655172414,TRUE
Santos Cabrera,Matías Cabrera,0.785714286,FALSE
Sébastien Haller,Sébastien Dewaest,0.727272727,FALSE
Amarildo Tavares da Silveira,Aldo Leao Ramírez Sierra,0.576923077,FALSE
Federico Valverde,Federico Javier Santander Mereles,0.6,FALSE
Craig Goodwin,Craig  Gordon,0.769230769,FALSE
Basile de Carvalho,Maurício de Carvalho António,0.608695652,TRUE
Silviu Bindea,Silviu Lung,0.666666667,FALSE
Milton Karisa,Milton Joel Caraglio,0.606060606,FALSE
Alexandru Epureanu,Alexandru Epureanu,1,TRUE
Hugo Rodallega,Hugo Rodallega Martínez,0.756756757,TRUE
Felipe Melo,Felipe Mora,0.818181818,FALSE
Daan Schrijvers,Siebe Schrijvers,0.709677419,FALSE
Kevin Doyle,Keagan Dolly,0.608695652,FALSE
Mark Bowen,Jarrod Bowen,0.727272727,FALSE
Paul Aguilar,Paul Nicolás Aguilar Rojas,0.631578947,TRUE
Rafael Dick,Rafael Czichos,0.72,FALSE
Ayad El-Ghadi,Anwar El Ghazi,0.666666667,FALSE
Nicolás Tellez,Nicolas De Préville,0.666666667,FALSE
Jesús Arellano,Jesús Alberto Dueñas Manzo,0.6,FALSE
Robert Morales,Roberto Rosales,0.827586207,FALSE
Antonio González,Alfonso González,0.8125,FALSE
Scott Arfield,Scott Arfield,1,TRUE
Marco Paulo Rebelo Lopes,Edvaldo Flávio Rebelo de Freit,0.518518519,FALSE
Nicolas Hasler,Niklas Hult,0.64,FALSE
Hassan Korongo,Gaëtan Bong Songo,0.580645161,FALSE
Gianluca Lapadula,Gianluca Lapadula,1,TRUE
William Jebor,William de Asevedo Furtado,0.564102564,FALSE
Briel Thomas,Erik Thommy,0.608695652,FALSE
Luis Martínez,Lucas Martínez Quarta,0.705882353,FALSE
Miroslav Klose,Pol Mikel Lirola Kosok,0.555555556,FALSE
Mario Rodríguez,Sergio Tejera Rodríguez,0.684210526,FALSE
Blas Pérez,Bojan Krkic Pérez,0.592592593,FALSE
Ronald García Nacho,Erick Ronaldo Gameira Carvalho,0.612244898,FALSE
Sebastián Soria,Carlos Sebastián Sosa Silva,0.666666667,FALSE
Caio Canedo,Camillo Ciano,0.75,FALSE
No Match,Sereso Geoffroy Gonzaroua Dié,0.47826087,FALSE
Gabriel Achilier,Gabriel Agustín Hauche,0.631578947,FALSE
Gianluca Lapadula,Gianluca Caprari,0.727272727,FALSE
André Luiz Moreira,Hélton Luiz Celanova Vieira,0.533333333,FALSE
Claudio Sulser,Claudiano G. Sobrino Guevara,0.571428571,FALSE
Clinton N'Jie,Darlington Nagbe,0.620689655,FALSE
Caio Ribeiro Decoussau,Renato Ribeiro Calixto Aguiar,0.549019608,FALSE
Ronny Rosenthal,Robson Tony Denho Serra,0.526315789,FALSE
Mohamed Abdelmonem,Mahmoud Abdel Moneim,0.684210526,FALSE
Bakary Sako,Bacary Sagna,0.695652174,FALSE
Victor Karpenko,Viktor Kovalenko,0.774193548,FALSE
Gökhan Inler,Gökhan Inler,1,TRUE
Firmin Ndombe Mubele,Firmin Ndombe Mubele,1,TRUE
Jean-Paul Girres,Jean-Paul Boëtius,0.727272727,FALSE
Filip Đuričić,Filip Ðuricic,0.769230769,FALSE
Anthonie van der Linden,Jan-Arie van der Heijden,0.680851064,TRUE
Kervin Severino,Alvin Severino Sousa Diniz,0.585365854,FALSE
Edgar Angulo,Edgar Miguel Ié,0.666666667,FALSE
Brunel Fucien,Bruno Zuculini,0.666666667,FALSE
Trent Sainsbury,Trent Sainsbury,1,TRUE
Miguel Pereira,Leonardo Miguel Garcia Caldeira,0.533333333,FALSE
Sander Puri,Sanjin Prcic,0.608695652,FALSE
Edwin Cardona,Edwin Andrés Cardona Bedoya,0.65,TRUE
Aurelio Domínguez,Cecilio Domínguez,0.823529412,FALSE
Carlos Hernández,Carlos Fernández Luna,0.810810811,TRUE
Prince Tagoe,Prince-Désir Gouano,0.580645161,FALSE
Bongani Zungu,Bongani Zungu,1,TRUE
João Moutinho,Jacson João Zonta Filho,0.555555556,FALSE
Ahmed Hassan,Ahmed Hassan,1,TRUE
Bartosz Bosacki,Bartosz Bereszynski,0.705882353,FALSE
Alexander Frei,Alexander Meier,0.827586207,FALSE
Marcelo Oliveira,Marlon Lourival Nideiro Cintra,0.52173913,FALSE
Kevin Wimmer,Kevin Wimmer,1,TRUE
Claudio Pizarro,Claudio Miguel Pizarro Bossio,0.681818182,TRUE
Fernando Peyroteo,Fernando Seoane Antelo,0.717948718,FALSE
Artur Ioniță,Artur Ionita,0.833333333,FALSE
Fabian Johnson,Fabiano Elton Sonta Pessoa,0.55,FALSE
Héctor Castro,Héctor Canteros,0.857142857,FALSE
Aleksandr Khapsalis,Aleksandar Katai,0.8,FALSE
Siniša Mihajlović,Siniša Andelkovic,0.647058824,FALSE
No Match,Jirès Kembo-Ekoko,0.484848485,FALSE
Antonio Sastre,Antonio Latorre Grueso,0.666666667,FALSE
Imre Markos,Emre Mor,0.631578947,FALSE
Rivaldo Vítor Borba Ferreira,Osvaldo Murilo Lodeiro Ferreira,0.610169492,FALSE
Roger Suárez,Roberto Suárez Pier,0.709677419,FALSE
Carlos Pedro Silva Morais,João Pedro da Silva Pereira,0.615384615,TRUE
Richard Socrier,Richard Strebinger,0.787878788,FALSE
Matthias Herget,Matt Hedges,0.692307692,FALSE
Nicolás Olivera,Nicolás Alexis Silva,0.685714286,FALSE
João Carlos dos Santos,Leandro Damião da Silva dos Santos,0.607142857,TRUE
Edson Álvarez,Edson Álvarez,1,TRUE
Julio Francia,Julio Buffarini,0.642857143,FALSE
Brian Quinn,Bram Nuytinck,0.583333333,FALSE
Thomas Bickel,Tobias Sippel,0.615384615,FALSE
Nicolás Lodeiro,Nicolás Benedetti Roa,0.666666667,FALSE
Moussa Diakhité,Moussa Niakhaté,0.866666667,FALSE
Fabio Capello,Fábio Kel Melo Feijó,0.545454545,FALSE
André Luiz Moreira,André Filipe Luz Horta,0.65,FALSE
Hugo Sotil,Hugo Goiteira Regalo,0.6,FALSE
Richard Ortiz,Richard Ortiz Busto,0.8125,TRUE
Serhiy Skachenko,Erik Sviatchenko,0.6875,FALSE
Alejandro Carrillo,Marcelo Alejandro Estigarribia Balmori,0.571428571,FALSE
Conor Casey,Conor  Coady,0.782608696,FALSE
Leonel Moreira,Lebo Mothiba,0.615384615,FALSE
Álvaro Pereira,Kel Bruno Pereira Negrão,0.578947368,FALSE
Alexander Rondón,Alexandre Dimitri Song-Billong,0.565217391,FALSE
Alejandro Guerra,Alejandro Gálvez Jimena,0.666666667,FALSE
Pierre Lingongo,Pierre Kunde Malong,0.647058824,FALSE
Carlos Pineda Alvarado,Orbelín Pineda Alvarado,0.8,TRUE
Muhamed Mujić,Muhamed Bešic,0.692307692,FALSE
Nicolae Ungureanu,Nicolás Vikonis Mureau,0.615384615,FALSE
Karapet Mikaelyan,Taras Mykhalyk,0.580645161,FALSE
Benjamín Galindo,Albano Benjamín Bizzarri,0.55,FALSE
Jean Michaël Seri,Jailson Michel Caeiro Meireles,0.553191489,FALSE
Brandley Kuwas,Brandley Kuwas,1,TRUE
Conor Hourihane,Conor Hourihane,1,TRUE
Nicklas Bendtner,Nicolas Benezet,0.709677419,FALSE
Kemar Lawrence,Kemar Lawrence,1,TRUE
Josip Katalinski,Enzo Kalinski,0.689655172,FALSE
Christian Fassnacht,Christian Fuchs,0.764705882,FALSE
Daniel Reyes,Daniel Royer,0.833333333,FALSE
Leandro Barreiro,Leandro Cabrera,0.774193548,FALSE
Kemar Roofe,Kemar Roofe,1,TRUE
Andreas Brehme,Andreas Beck,0.769230769,FALSE
Christophe Berra,Christophe Berra,1,TRUE
Hélder Costa,Hélder Wander Sousa Azevedo Costa,0.533333333,TRUE
Preguinho,Greg Cunningham,0.583333333,FALSE
Carlos Guerini,Carlos Idriss Kameni,0.647058824,FALSE
Michael Baur,Riechedly Bazoer,0.642857143,FALSE
Sergio Barila,Jairo Samperio Bustara,0.571428571,FALSE
Stefan Kuntz,Serkan Kirintili,0.571428571,FALSE
Ezequiel Jerez,Ezequiel Ponce,0.714285714,FALSE
Leigh Griffiths,Leigh Griffiths,1,TRUE
Rivaldo Vítor Borba Ferreira,Enaldo Diogo Barbosa Prazeres,0.526315789,FALSE
Philip Zialor,Philip Billing,0.666666667,FALSE
Gustav Josefsson,Gustav Svensson,0.774193548,FALSE
José Luis Lamadrid,José Luis Sanmartín Mato,0.666666667,TRUE
Uwe Reinders,Teun Koopmeiners,0.571428571,FALSE
Geraldo José da Silva,Gerson Santos da Silva,0.697674419,TRUE
Dane Richards,Alex  Pritchard,0.571428571,FALSE
Miguel González,Ángel González,0.827586207,FALSE
Harry Wilson,Harry Wilson,1,TRUE
Lorenzo Insigne,Lorenzo Crisetig,0.709677419,FALSE
Franco Causio,Franco Matías Di Santo,0.628571429,FALSE
Elias Maguri,Elvis Saric,0.695652174,FALSE
Justin Donawa,Justin Bijlow,0.692307692,FALSE
Elias Tshimanga,Elias Thiago Fontoira Marques,0.545454545,FALSE
Martin Paterson,Callum Paterson,0.666666667,FALSE
Ilia Gruev,Ilya Kutepov,0.636363636,FALSE
Abbas Chahrour,Aatif Chahechouhe,0.580645161,FALSE
Leonardo Araújo,Leonardo Jara,0.785714286,FALSE
Rodney Jack,Ryan Jack,0.7,FALSE
Johann Paul,Yohann Pelé,0.727272727,FALSE
Dimitris Limnios,Dimitri Liénard,0.709677419,FALSE
Júlio Tavares,Júlio Carolino Tavares,0.742857143,TRUE
Mikheil Ashvetia,Mikael Ishak,0.642857143,FALSE
Goran Pandev,Goran Pandev,1,TRUE
Gonzalo Pineda,Mariano Gonzalo Andújar,0.594594595,FALSE
Ricardo Carvalho,Eduardo dos Reis Carvalho,0.634146341,FALSE
Amara Touré,Almamy Touré,0.782608696,FALSE
Matías Campos,Matías Gustavo Alustiza,0.555555556,FALSE
Jonathan Niva,Jonathan Silva,0.888888889,FALSE
Neider Morantes,Anselmo de Moraes,0.625,FALSE
Maxim Fedin,Maxime Lestienne,0.666666667,FALSE
Reinaldo Gomes,Sinan Gümüs,0.56,FALSE
Francisco Javier Aguilar García,Francisco Andrés Silva Gajardo,0.62295082,FALSE
Jimmy Durmaz,Jimmy Durmaz,1,TRUE
Paulo Madeira,Pascoal Simão Muscato Vieira,0.536585366,FALSE
Junior Hoilett,David Junior Hoilett,0.823529412,TRUE
Konstantinos Laifis,Konstantinos Laifis,1,TRUE
Yevhen Khacheridi,Yevhen Khacheridi,1,TRUE
Tim Matavž,Tim Matavž,1,TRUE
Abdul Majeed Waris,Abdul Majeed Waris,1,TRUE
Manuel Velázquez,Emiliano Velázquez,0.705882353,FALSE
Julian Green,Julian Korb,0.695652174,FALSE
Diafra Sakho,Diafra Sakho,1,TRUE
James Chewitt,James Chester,0.769230769,FALSE
Rodrigo Cordero,Rodrigo Éder Serpa Conceição,0.558139535,FALSE
Gabriel Riera,Gabriel Arias,0.769230769,FALSE
Alfredo Mejía,Alfredo Talavera Díaz,0.647058824,FALSE
Davie Cooper,Liam Cooper,0.695652174,FALSE
Giorgi Demetradze,Giorgi Chakvetadze,0.742857143,FALSE
Volkan Şen,Volkan Demirel,0.666666667,FALSE
Karim Ansarifard,Karim Ansarifard,1,TRUE
Antonio Di Natale,Antonio Di Gaudio,0.705882353,TRUE
Jimmy Mulisa,Tim Melia,0.666666667,FALSE
Matías Jadue,Matías Zaldivia,0.666666667,FALSE
Angelo Costanzo,Angelo Esmael da Costa Júnior,0.636363636,FALSE
Ricardo Gardner,Ricardo Gabriel Álvarez,0.684210526,FALSE
Eric Dier,Emir Dilaver,0.666666667,FALSE
Cristian Ramírez,Cristian Darío Álvarez,0.736842105,TRUE
Igor Tudor,Igor Zubeldia Elorza,0.6,FALSE
Manuel Vasques,Manuel Pasqual,0.785714286,FALSE
José Antonio Reyes,José Antonio Rodríguez Romero,0.680851064,TRUE
Lucas Pratto,Lucas Torró Marset,0.6,FALSE
Walter Koleznik,Matúš Kozácik,0.571428571,FALSE
Zvonko Živković,Dominik Livakovic,0.625,FALSE
Thulani Hlatshwayo,Thulani Hlatshwayo,1,TRUE
Millón Medeiros,Iuri José  Picanço Medeiros,0.523809524,FALSE
Pablo Palacios,Pablo De Blasis,0.689655172,FALSE
Lasse Schøne,Lasse Sobiech,0.72,FALSE
Roberto Juan Martínez,Roberto Jesus Machado Beto Alves,0.566037736,FALSE
Damián Ariel Álvarez,Iván López Álvarez,0.631578947,FALSE
Francisco Javier Cruz,Francisco Javier Guerrero Martín,0.679245283,TRUE
Carlos Zambrano,Carlos Augusto Zambrano Ochandarte,0.612244898,TRUE
José Luis Rodríguez,José de Jesús Corona Rodríguez,0.653061224,TRUE
Álvaro Grant,Álvaro Medrán Just,0.666666667,FALSE
Eldar Hansen,André Hansen,0.75,FALSE
Sam Johnson,Sam Johnstone,0.916666667,FALSE
Harry Hestad,Lewis Harry Holtby,0.533333333,FALSE
Alan Shearer,Thulani Serero,0.692307692,FALSE
Włodzimierz Lubański,Dodi Lukebakio,0.588235294,FALSE
Sergio Barila,Sergio Guardiola Navarro,0.648648649,FALSE
Marco Streller,Marc Schnatterer,0.666666667,FALSE
Osvaldo de Oliveira,Paulo André Rodrigues Oliveira,0.612244898,FALSE
Maxwel Cornet,Maxwel Cornet,1,TRUE
Augusto da Costa,Augusto Jorge Mateo Solari,0.571428571,FALSE
Guillermo Torres,Guilherme Costa Marques,0.615384615,FALSE
Lorgio Álvarez,Sergio Álvarez Díaz,0.727272727,FALSE
Frederico Rosa,Federico Ricca Rostagnol,0.684210526,FALSE
Pedro González Vera,Leandro Martín González Pírez,0.625,FALSE
Christian Santamaría,Christian  Luyindama Nekadio,0.625,FALSE
Adama Diomande,Ademola Lookman,0.620689655,FALSE
Miguel Martínez,Iñigo Lekue Martínez,0.742857143,FALSE
Paul Gascoigne,Paul Lasne,0.75,FALSE
Martin Telser,Martin Terrier,0.814814815,FALSE
Zenón González,Diego Hernán González,0.685714286,FALSE
Carlos Varela,Carles Gil Pareja,0.666666667,FALSE
Cristian Zaccardo,Cristian Chagas Tarouco,0.65,FALSE
Leandro Paredes,Yordan Hernando Osorio Paredes,0.622222222,FALSE
Thomas Meunier,Thomas Mangani,0.714285714,FALSE
Dieumerci Mbokani,Dieumerci Mbokani Bezua,0.85,TRUE
Zakaria Aboukhlal,Zakaria Labyad,0.64516129,FALSE
Nicolae Stanciu,Nicolae Claudiu Stanciu,0.789473684,TRUE
Hillal Soudani,Hillel El Arbi Soudani,0.722222222,FALSE
José Oscar Herrera,José Alberto Cañas Ruiz-Herrera,0.571428571,FALSE
Haris Medunjanin,Haris Medunjanin,1,TRUE
Ronny Rosenthal,Ronny Rodelin,0.714285714,FALSE
Rui Rodrigues,Kauê Enaldo Lima Rodrigues,0.615384615,FALSE
Deniz Türüç,Deniz Türüç,1,TRUE
Aarón Padilla Gutiérrez,Rubén Pardo Gutiérrez,0.681818182,FALSE
Juan Hernández,Juan Camilo Hernández,0.8,TRUE
Panagiotis Kone,Panagiotis Retsos,0.75,FALSE
Esteban Paredes,Esteban Paredes,1,TRUE
Vincent Janssen,Vincent Janssen,1,TRUE
Fouad Bushegir,Fouad Bachirou,0.714285714,FALSE
Iván Hurtado,Avilés Hurtado,0.692307692,FALSE
Denis Glushakov,Denis Glushakov,1,TRUE
Denmark Casey,Demarai Gray,0.64,FALSE
Reinaldo Navia,Renzo Saravia,0.666666667,FALSE
Dave Taylor,Charlie Taylor,0.72,FALSE
Timmy Simons,Timm Klose,0.636363636,FALSE
Martín Rodríguez,Diego Martín Rodríguez Berrini,0.695652174,TRUE
Matías Fernández,Matías Ariel Fernández Fernández,0.666666667,TRUE
Alberth Elis,Alberth Elis,1,TRUE
Matías Campos,Matías Vargas,0.692307692,FALSE
Sergio Herrera,Guido Herrera,0.740740741,FALSE
Richard José Blanco,Ricardo José Vaz Alves Monteiro,0.6,FALSE
Felix Owolabi,Felix Uduokhai,0.666666667,FALSE
Youssef Mokhtari,Younousse Sankharé,0.647058824,FALSE
Alfonso Pérez,Alfonso Pedraza Sag,0.6875,FALSE
Alexis Mac Allister,Alexis Martín Arias,0.684210526,FALSE
Rodrigo,Rodrigo Ely,0.777777778,FALSE
Andrey Akopyants,Anga Dedryck Boyata,0.571428571,FALSE
Salvador Reyes Monteón,Rubén Salvador Pérez del Mármol,0.528301887,FALSE
Marko Valok,Mirko Valdifiori,0.666666667,FALSE
Evaristo de Macedo,Erick Sebastião Laforte Medeiros,0.52,FALSE
Valentino Lazaro,Valentino Lazaro,1,TRUE
Jevon Francis,Simon Francis,0.769230769,FALSE
Franchel Ibara,Franco Daniel Jara,0.6875,FALSE
Manuel Lugo,Manuel Gulde,0.695652174,FALSE
Nuno Miguel Monteiro Rocha,Nuno Miguel Ribeiro da Cruz Jerónimo Sequeira,0.535211268,TRUE
Martin Ødegaard,Martin Ødegaard,1,TRUE
Juan Carlos Villamayor,João Carlos Vilaça Teixeira,0.612244898,FALSE
Rubén de la Red,Rubén  Rochina Naixes,0.555555556,FALSE
Nikola Vlašić,Nikola Vlašic,0.923076923,FALSE
Alaixys Romao,Jacques-Alaixys Romao,0.764705882,FALSE
Wesley Sonck,Wesley Hoedt,0.666666667,FALSE
César Martín,Rubén Castro Martín,0.64516129,FALSE
Ramy Bensebaini,Ramy Bensebaini,1,TRUE
Radhi Shenaishil,Rachid Ghezzal,0.6,FALSE
Jérôme Rothen,Jérôme Gondorf,0.666666667,FALSE
Willie Henderson,Filip Helander,0.666666667,FALSE
Viktor Claesson,Viktor Claesson,1,TRUE
Renato Tapia,Alex Renato Ibarra Mina,0.571428571,FALSE
Alfredo Mosquera,Pedro Mosquera Parada,0.648648649,FALSE
Jorge Hirano,Jorge Figal,0.695652174,FALSE
Francesco Graziani,Francesco Magnanelli,0.736842105,FALSE
Edson Tortolero,Edson André Sitoe,0.625,FALSE
Christian Ramos,Christian Maggio,0.774193548,FALSE
Selçuk İnan,Selçuk Inan,0.909090909,FALSE
Gonzalo Pineda,Gonzalo Julián Melero Manzanares,0.52173913,FALSE
Carlos Bocanegra,Daniel Eduardo Bocanegra Ortíz,0.565217391,FALSE
Christophe Cocard,Christopher Paolo César Hurtado Huertas,0.535714286,FALSE
Johnny Giles,Konan Gilles Fofana,0.580645161,FALSE
Osvaldo Castro,Kaíque Osvaldo Castro Rodrigues,0.622222222,TRUE
Harouna Traoré,Kouamé Konan Traoré,0.666666667,FALSE
Mubarak Wakaso,Mubarak Wakaso,1,TRUE
Stuart Pearce,Suat Serdar,0.666666667,FALSE
Charlie Davies,Curtis  Davies,0.714285714,FALSE
Júnior Alonso,Junior Alonso,0.923076923,FALSE
Hennie van Nee,Hernâni Jorge Santos Fortes,0.536585366,FALSE
Komlan Amewou,Nolan Roux,0.608695652,FALSE
Rivaldo Vítor Borba Ferreira,Ricardo José Araújo Ferreira,0.642857143,FALSE
Kaan Ayhan,Kaan Ayhan,1,TRUE
Marco Bode,Marco Bizot,0.761904762,FALSE
Christopher Katongo,Cristopher Benjamín Toselli Ríos,0.549019608,FALSE
Carlos Gabriel Rodríguez,José Carlos Gonçalves Rodrigues,0.654545455,FALSE
Bai Malleh Wadda,Borja Valle Balonga,0.571428571,FALSE
Nuno Miguel Monteiro Rocha,Nuno Miguel Sousa Pinto,0.653061224,TRUE
Sofiane Boufal,Sinan Bolat,0.64,FALSE
Emmanuel Ola,Emmanuel Mas,0.833333333,FALSE
Diego Fuser,Diego Biseswar,0.72,FALSE
Alfonso Domínguez,Víctor Alfonso Guzmán Guzmán,0.533333333,FALSE
Lionel Messi,Simone Missiroli,0.642857143,FALSE
Michel Minko,Mikel Merino Zazón,0.6,FALSE
Joel Campbell,Joel Nathaniel Campbell Samuels,0.590909091,TRUE
Hayden Tinto,Aden Flint,0.636363636,FALSE
Jan Berger,Janik Haberer,0.695652174,FALSE
Kostas Stafylidis,Konstantinos Stafylidis,0.85,FALSE
Charlie Davies,Charlie Daniels,0.896551724,FALSE
Miha Mevlja,Miha Mevlja,1,TRUE
Michal Krmenčík,Michael Krmencík,0.903225806,FALSE
Luca Toni,Luca Rigoni,0.8,FALSE
Christian Cueva,Christian Alberto Cueva Bravo,0.681818182,TRUE
Miguel María Michelagnoli,Tiago Miguel Baía Pinto,0.583333333,FALSE
Martín Arzuaga,Martín Aguirregabiria,0.628571429,FALSE
Mário Fernandes,Júnior Fernandes,0.774193548,FALSE
Danilo Alvim,Danilo Cataldi,0.692307692,FALSE
Rolando Vargas,Rolando Mandragora,0.75,FALSE
Juan Barrera,Jarlan Barrera,0.846153846,FALSE
Gamal Abdelhamid,Yunis Abdelhamid,0.6875,FALSE
Teemu Pukki,Teemu Pukki,1,TRUE
Callum McGregor,Callum McGregor,1,TRUE
David Provan,David Timor Copoví,0.6,FALSE
Luca Toni,Luca Antonelli,0.695652174,FALSE
Federico Bernardeschi,Federico Marchetti,0.717948718,FALSE
Alfredo Quaresma,Alfredo Donnarumma,0.705882353,FALSE
Ramazan Rragami,Ramazan Özcan,0.642857143,FALSE
Vladislav Bogićević,Vladislav Ignatiev,0.756756757,FALSE
Eduardo Mingo,Edouard Mendy,0.692307692,FALSE
Shannon Burgess,Hanno Behrens,0.642857143,FALSE
Thomas Doll,Thomas Didillon,0.769230769,FALSE
Emilio Mora,Emiliano Moretti,0.740740741,FALSE
Kevin Moran,Kevin Akpoguma,0.64,FALSE
Amin Younes,Amin Younes,1,TRUE
Juan Antonio Señor,Laureano Antonio Villa Suárez,0.595744681,FALSE
Mohamed Daima,Mohamed Diamé,0.846153846,FALSE
Björn Andersson,Björn Engels,0.666666667,FALSE
Dennis Lota,Dennis Aogo,0.727272727,FALSE
Osama Idris,Oussama Idrissi,0.846153846,FALSE
Stefan Ristovski,Stefan Mitrovic,0.774193548,FALSE
Ezequiel Jerez,Matías Ezequiel Suárez,0.666666667,FALSE
Joel Antônio Martins,Fábio Santos Martins,0.65,FALSE
Søren Busk,Sven Kums,0.631578947,FALSE
Márcio Roberto dos Santos,Cássio Albuquerque dos Anjos,0.566037736,FALSE
Guram Kashia,Guram Kashia,1,TRUE
Carlos Hernández,Pablo Hernández Domínguez,0.634146341,TRUE
Fernando Jiménez,Óscar Melendo Jiménez,0.648648649,FALSE
Jairo Jiménez,Joaquín Navarro Jiménez,0.666666667,FALSE
Peter Pekarík,Peter Pekarík,1,TRUE
Gonçalo Paciência,Gonçalo Mendes Paciência,0.829268293,TRUE
Jesper Olsen,Jesper Hansen,0.8,FALSE
Lucas Lima,Lucas Deaux,0.666666667,FALSE
Ramiro Castillo,Sandro  Ramírez Castillo,0.666666667,FALSE
Nuno Miguel Monteiro Rocha,Danilo Manuel Aldair Rochela,0.592592593,FALSE
Paulinho Santos,Paulo Dino Gazzaniga,0.571428571,FALSE
Giovani dos Santos,Giovani dos Santos Ramírez,0.818181818,TRUE
José Manuel Moreno,José Manuel Rodríguez Benito,0.739130435,TRUE
Fabian Schär,Fabian Schär,1,TRUE
Abdelfattah El Khattari,Abdenasser El Khayati,0.636363636,FALSE
Sergio Salgado,Sergio Gontán Gallardo,0.666666667,FALSE
Ryan Thomas,Romain Thomas,0.833333333,FALSE
Andrés Iniesta,Andrés Felipe Roa Estrada,0.615384615,FALSE
Manuel Marani,Manuel Marouan da Costa Trinidade,0.565217391,FALSE
Jan Michaelsen,John Michael Nchekwube Obinna,0.558139535,FALSE
Carlos Rivas,Ciro Rius,0.666666667,FALSE
Koji Sasaki,Téji Savanier,0.583333333,FALSE
Genc Tomorri,Jens Toornstra,0.615384615,FALSE
Nabil Dirar,Nabil Dirar,1,TRUE
Jean Capelle,Pierrick Capelle,0.642857143,FALSE
Jonathan Ikoné,Nanitamo Jonathan Ikoné,0.756756757,TRUE
Evan Dimas,Evan N'Dicka,0.727272727,FALSE
Steve Mounié,Steve Mounié,1,TRUE
Yousef Khalaf,Youcef Attal,0.64,FALSE
Ghislain Akassou,Ghislain Konan,0.666666667,FALSE
Moussa Maâzou,Noussair Mazraoui,0.733333333,FALSE
Nicolás Suazo,Matías Nicolás Caruzzo,0.628571429,FALSE
Sebastián Tagliabúe,Sebastián César Helios Ribas Barbato,0.545454545,FALSE
Paul May,Paul Baysse,0.736842105,FALSE
Renato Sanches,Renato Júnior Luz Sanches,0.717948718,TRUE
Cristiano Ronaldo,Sergio Postigo Redondo,0.615384615,FALSE
Mario Zanabria,Mariano Damián Barbosa,0.611111111,FALSE
Khaled Badra,Khouma El Hadji Babacar,0.514285714,FALSE
Marcos Coll,Marcus Coco,0.727272727,FALSE
Julio dos Santos,Fabrício dos Santos Messias,0.604651163,TRUE
Jozy Altidore,Jozy Altidore,1,TRUE
Carlos Ángel López,Carlos Daniel López Huesca,0.727272727,TRUE
Dominic Abui Pretino,Jorgino Silas Ruiz Prestes,0.52173913,FALSE
No Match,Lévy Koffi Djidji,0.5,FALSE
Ryan Nelsen,Ryan Sessegnon,0.72,FALSE
Nicholas Gioacchini,Nicholas Júlio Aldair Leal,0.577777778,FALSE
André Bikey,Andre Blake,0.727272727,FALSE
Stefan Lainer,Stefan Ilsanker,0.785714286,FALSE
Junior Kabananga,Kaku Guélor Kanga,0.545454545,FALSE
Omar Betrouni,Omar Elabdellaoui,0.6,FALSE
Callum McGregor,Allan McGregor,0.75862069,FALSE
Josip Drmić,Josip Drmic,0.909090909,FALSE
Brad Maloney,Brad Jones,0.727272727,FALSE
Aarón Padilla Gutiérrez,Andrés Eduardo Pérez Gutiérrez,0.566037736,TRUE
Sergio Peña,Sergio Padt,0.818181818,FALSE
Esteban Paredes,Oier Olazábal Paredes,0.611111111,FALSE
Papiss Cissé,Papiss Demba Cissé,0.8,TRUE
Carlos Miguel da Silva Júnior,Bernardo Fernandes da Silva Junior,0.603174603,TRUE
Cristian Martínez,Unai Bustinza Martínez,0.717948718,FALSE
Marco Padalino,Mato Jajalo,0.64,FALSE
Terry Hennessey,Wayne  Hennessey,0.709677419,FALSE
Yassine Meriah,Yassine Benzia,0.785714286,FALSE
Marco Antonio Mendoza,Éderzito António Macedo Lopes,0.56,FALSE
Andrea Belotti,Andrea Conti,0.769230769,FALSE
Roald Jensen,Rasmus Falk Jensen,0.666666667,FALSE
Diego García,Santiago García,0.740740741,FALSE
Gaël Kakuta,Gaël Kakuta,1,TRUE
Alberto Quintero,Otávio Alberto Cairinho Monteiro,0.583333333,FALSE
José Manuel Velázquez,Joel Robles Blázquez,0.634146341,FALSE
George Robledo,Georges-Kévin Nkoudou,0.571428571,FALSE
Jürgen Damm,Jürgen Damm,1,TRUE
Francisco Rodrigues,Caio Rodrigo Nunes Anjos,0.604651163,FALSE
Timote Moleni,Timothée Kolodziejczak,0.571428571,FALSE
Matthias Ginter,Matías Lionel Fritzler,0.594594595,FALSE
Daniel Cousin,Daniel Congré,0.769230769,FALSE
