,scorer,full_name,similarity
4576,John Aloisi,Jhon Arias,0.6666666666666666
4577,Ron Davies,Leon Davies,0.8571428571428571
4578,Sadio Diallo,Sadou Diallo,0.9166666666666666
4579,Armin Hodžić,Amar Hodžic,0.6956521739130435
4580,Manuel Arancibia,Matias  Leiva Arancibia,0.6666666666666666
4581,Frank Farina,Franck Bahi,0.6956521739130435
4582,Mohammed Al-Attas,Mohammed Attiyah,0.7878787878787878
4585,Tasos Mitropoulos,Tass Mourdoukoutas,0.5714285714285714
4586,Radwan Abduljabar,Rakan Al Najjar,0.625
4587,Khaled Hamieh,Kalle Taimi,0.6666666666666666
4588,David Giles,David Pipe,0.7619047619047619
4589,Jorma Vaihela,Joonas Vahtera,0.6666666666666666
4590,Steven Bryce,Steven Boyd,0.782608695652174
4591,Kent Nielsen,Ken Nkuba Tshiend,0.5517241379310345
4592,Ryan Camilleri,Ryan Clampin,0.6923076923076923
4593,Jonas Wind,Jonas Dakir,0.6666666666666666
4594,Harry Winks,Harry Pickering,0.6153846153846154
4595,Meinhard Olsen,Meinhard Olsen,1.0
4596,Marius Walter,Marius Augdal,0.6923076923076923
4597,Jørgen Kristensen,Kasper Thiesson Kristensen,0.6511627906976745
4598,José Bustamante,Antonio Bustamante,0.7272727272727273
4599,Nathan Blake,Nathanaël Bai,0.72
4600,Daniel Osorno,Daniel Ojo,0.782608695652174
4601,Juan Carlos Sánchez,Hayen Santiago Palacios Sánchez,0.6
4602,Luis Paradela,Lewis Ward,0.6086956521739131
4603,António Dias Teixeira,Ruan Gregório Teixeira,0.6046511627906976
4604,Flavius Domide,Flavius Botiseriu,0.7096774193548387
4605,Samuel Holmén,Samuel Svenlén,0.7407407407407407
4607,Karl Brauneder,Kalle Björklund,0.6206896551724138
4608,Alonso Solís,Ansou Sow,0.6666666666666666
4609,Christopher Katongo,Christopher Giuliani,0.717948717948718
4610,Callum McGregor,Callum Hulme,0.5925925925925926
4611,Alex Scott,Cedwyn Scott,0.6363636363636364
4612,Aaron Long,Aubin Long,0.7
4613,Simen Brenne,Simone Barone,0.72
4614,Duncan Cole,Luca Colville,0.6666666666666666
4615,Mickey Trotman,Ricky German,0.6923076923076923
4616,Ross McCormack,Jon McCracken,0.6666666666666666
4617,Alan Smith,Dan Smith,0.8421052631578947
4618,Gianluca Zambrotta,Gianluca Zanette,0.7647058823529411
4619,Coen Dillen,Dean Dillon,0.7272727272727273
4620,Ollie Watkins,Ollie Sims,0.6956521739130435
4621,Joan Morales,Jhan Mora,0.7619047619047619
4622,Abdullah Jumaan Al-Dosari,Abdullah Hamdan Al Shammari,0.6923076923076923
4624,Daniele Massaro,Daniel Castro,0.7857142857142857
4625,John Terry,Josh Kerr,0.7368421052631579
4626,Kevin Mirallas,Kevin Stiven Viveros Rodallega,0.5454545454545454
4627,Ole Rasmussen,Luke Russe,0.6086956521739131
4628,Sergio Ahumada,Sergio Gucciardo,0.6666666666666666
4629,Wilmer Cabrera,Tyler Garratt,0.5925925925925926
4630,Eduardo Mingo,Edward McGinty,0.6666666666666666
4631,Jim Kremer,Tim Kircher,0.6666666666666666
4632,Tor Egil Johansen,Tobias Lillevold Johnsen,0.6341463414634146
4633,Juan Mata,Juan Zapata,0.8
4634,Andrew Sinkala,Andre Bava Shinyashiki,0.5555555555555556
4635,Juan Sebastián Verón,Lucas Bastián Alarcón Ancapi,0.5416666666666666
4637,Isidro Gutiérrez,Ricardo Gutiérrez,0.7878787878787878
4638,Batram Suri,Bajram Syla,0.6363636363636364
4639,Marcelino Núñez,Ignacio Núñez,0.7142857142857143
4640,Carlos Scarone,Carlos Salomón,0.7857142857142857
4641,Xu Yunlong,??? Yun Koo Kang,0.5384615384615384
4642,Isaac Angking,Isaac Angking,1.0
4643,Mattia Destro,Mattia Zennaro,0.7407407407407407
4644,Roland Kollmann,Robin Källman,0.7142857142857143
4645,Said Riyad,Dawid Ryndak,0.6363636363636364
4646,Bruce Murray,Fraser Murray,0.72
4648,Olivier Niere,Oliver Klitten,0.6666666666666666
4649,Stephen Ward,Stephen Walker,0.8461538461538461
4650,Gouramangi Singh,Germanpreet Singh,0.6666666666666666
4651,Anas Al-Zboun,Anas Zabani,0.6666666666666666
4652,Daniel Ballard,Daniel Lalhlimpuia,0.6875
4654,Hugo Coscia,Hugo Constant,0.75
4655,Victor Moreland,Giotto Morandi,0.6896551724137931
4656,Bruno Mora,Bruno Morgado,0.8695652173913043
4658,Jesper Olsen,Jesper Isaksen,0.7692307692307693
4659,Masahiko Inoha,Masahito Onada,0.7142857142857143
4660,Juan Ignacio Basaguren,Matías Ignacio Saavedra Fuentes,0.5660377358490566
4661,Hugo Kiesse,Hugo Keto,0.7
4662,William Sango,Williams Alarcón,0.6896551724137931
4664,Valon Behrami,Valon Fazliu,0.64
4665,Åge Hareide,Alex Hartridge,0.64
4666,Gao Feng,Gang Feng,0.8235294117647058
4667,James Wong Chye Fook,Jae Wan Cho,0.6451612903225806
4668,Lauren,Laureano Nutz,0.631578947368421
4669,Jacob Xowie,Jacob Storevik,0.64
4671,Adoram Keisi,Adam Tyminski,0.64
4672,Daniel Ruiz,Daniel Luczak,0.75
4673,Peter Byers,Peter Kekeris,0.75
4674,Julius Owino,Julius Lindgren,0.6666666666666666
4675,Milan Jovanović,Merlin Nuhanovic,0.5806451612903226
4676,Edwin Rarai,Vinit Rai,0.6
4677,Thomas Helmer,Thomas Hamer,0.88
4680,Luka Menalo,Lukas Talbro,0.6956521739130435
4681,Maximilian Göppel,Maximilian Schlosser,0.6486486486486487
4682,Clyde Best,Ole Breistøl,0.6363636363636364
4683,Joash Leader,Elias Löder,0.6086956521739131
4685,Jersson González,Jesús González,0.8666666666666667
4688,Rhys Browne,Rhys Gorman,0.6363636363636364
4689,Miguel Ángel Benítez,Miguel Felipe Barragán Gómez,0.5833333333333334
4690,Jozef Majoroš,Jozef Pukaj,0.6666666666666666
4691,Hiromi Hara,Koki Harada,0.6363636363636364
4692,Valter Birsa,Valtteri Vesiaho,0.6428571428571429
4693,Dick Kauma,Nick Suman,0.7
4694,Manfred Kaiser,Yves Kaiser,0.64
4695,Felipe Gutiérrez,Felipe Souza Ferreyra,0.5945945945945946
4697,William Sunsing,William Jääskeläinen,0.6285714285714286
4699,Theo Laseroms,Tibo Herbots,0.56
4700,Alexander Gerndt,Alexander Pedersen,0.7647058823529411
4701,Xiao Zhi,Xiaoxuan Ji,0.631578947368421
4702,Lester Peltier,Louis Pelletier,0.6896551724137931
4703,Erland Johnsen,Erlend Jacobsen,0.7586206896551724
4704,Sebastian Andersson,Sebastian Lund Hausner,0.6829268292682927
4705,Thomas Christiansen,Mads Christiansen,0.8333333333333334
4706,Brayan Moya,Brayan Manosalva,0.7407407407407407
4707,Maxime Bossis,Maxime Wenssens,0.7142857142857143
4708,Jordan Ayew,Jordan Smylie,0.75
4709,Giacinto Facchetti,Gianmarco Vannucchi,0.5945945945945946
4710,Kit Leong Cheong,??? Beom Kyung Choi,0.5142857142857142
4712,Mubarak Mustafa,Yagoub Mustafa,0.6896551724137931
4713,Gogie Stewart,Ross Stewart,0.72
4715,Jamie Ward,Sam Warde,0.7368421052631579
4716,Jamie Pace,Jamie  McCombe,0.6666666666666666
4718,Simen Brenne,Solomon Brynn,0.64
4719,Ali Bala,Alfie Bates,0.631578947368421
4720,Lukas Podolski,Lukas Sedlak,0.6923076923076923
4721,Jens Stryger Larsen,Jørgen Strand Larsen,0.717948717948718
4722,Nikolai Pisarev,Jan-Niklas Pia,0.6206896551724138
4723,Alhassane Issoufou,Alhassan Yusuf,0.75
4724,Ben Olsen,Reagan Ogle,0.6
4725,Sam Tabu,Sam Dalby,0.7058823529411765
4726,Eduardo da Silva,David Aparecido Da Silva,0.65
4727,Gustav Wetterström,Jacob Widell Zetterström,0.6190476190476191
4728,Jaime Graça,Jaime Giraldo,0.75
4729,Milko Djurovski,Wiktor Dlugosz,0.5517241379310345
4730,Luke Dimech,Luke Jephcott,0.5833333333333334
4731,Emmanuel Ake,Emmanuel Idem,0.8
4732,Don Masson,Donovan Makoma,0.5833333333333334
4733,Sylwester Czereszewski,Sylwester Lusiusz,0.6153846153846154
4734,Hakan Yakin,Hayato Araki,0.6086956521739131
4735,Witson Nyirenda,Linus Nygren,0.5925925925925926
4736,Dave Gibson,Darragh Gibbons,0.6153846153846154
4737,John Brooks,Lachlan Brook,0.6666666666666666
4738,José Bustamante,Franco Bustamante,0.75
4739,Karl Kodat,Kamil Broda,0.6666666666666666
4740,Liam Brady,Jack Brady,0.7
4741,Jack Rowley,Jake Doyle-Hayes,0.5925925925925926
4742,Callum McGregor,Callum Moore,0.7407407407407407
4745,Daniel Veyt,Daniel Bedoya,0.75
4747,Aleksandr Kuchma,Alessandro Kräuchi,0.7647058823529411
4749,Alistair Johnston,Alistair McCann,0.6875
4750,Gianluca Vialli,Gianluca Tolino,0.7333333333333333
4752,Paweł Kaczorowski,Wiktor Kaczorowski,0.6857142857142857
4753,Theo Laseroms,Theo Bair,0.6363636363636364
4754,Mohamed Abdulazeez,Hossam Abdulmajeed,0.6666666666666666
4757,Tomasz Wałdoch,Tobias Koch,0.64
4758,Myles Weston,Myles Boney,0.6956521739130435
4760,Deon Burton,Devon Arnold,0.6086956521739131
4761,Mikkel Damsgaard,Emil Damgaard,0.7586206896551724
4763,Gustav Wetterström,Gustav Severinsen,0.6285714285714286
4764,Isidro Matute,Hiroya Matsumoto,0.6206896551724138
4765,Mass Sarr Jr.,Shaft Brewer Jr.,0.5517241379310345
4766,Abdulaziz Al-Dosari,Abdulaziz Al Moghir,0.7368421052631579
4767,Jonathan Bru,Jonathan Riquelme,0.6896551724137931
4768,James Marcelin,James Delianov,0.7142857142857143
4769,Hong Jeong-ho,Hee Woong Jeong,0.7142857142857143
4770,Errol O'Loughlin,Colm Walsh-O'Loghlen,0.6111111111111112
4771,Salif Coulibaly,Ismael Cheick Coulibaly,0.6842105263157895
4773,Nian Weisi,Nino Ziswiler,0.6086956521739131
4774,Hermann Hreiðarsson,Hermann Ræstad,0.5454545454545454
4775,Carlos Alberto Raffo,Carlos Alberto Romaña Mena,0.7391304347826086
4776,Gianluca Lapadula,Gianluca Iannucci,0.6470588235294118
4777,Conor McLaughlin,Connor Metcalfe,0.6451612903225806
4779,Liam Walker,Jake Walker,0.7272727272727273
4780,Fahad Al Hajeri,Raghid Al Najjar,0.6451612903225806
4781,Jean Klein,Sean Melvin,0.6666666666666666
4782,Stefan Pettersson,Oscar Pettersson,0.7272727272727273
4783,Brian Kaltak,Brian Galach,0.75
4784,Gabriel Barbosa,Gabriel Rosario,0.7333333333333333
4785,Gunnar Halle,Runar Hauge,0.6956521739130435
4786,Felix Khojoyan,Felix Norman,0.6923076923076923
4787,Rafi Ali,Safi Al Zaqati,0.6363636363636364
4788,Daniel Jensen,Daniel Thøgersen,0.7586206896551724
4789,Jesper Blomqvist,Jesper Lindstrøm,0.625
4790,Kentoine Jennings,Jeppe Svenningsen,0.5882352941176471
4791,No Match,??????·?????,0.0
4792,August Starek,Augustus Kargbo,0.6428571428571429
4793,Leif Engqvist,Olle Lindqvist,0.5925925925925926
4794,Richard Herrmann,Mads Hermansen,0.6666666666666666
4795,No Match,?????·??,0.0
4796,Juan Carlos Espinoza,Carlos Matías Pavez Espinoza,0.625
4797,Hamad Al Harbi,Nawaf Mashea Al Harbi,0.6285714285714286
4798,Mathieu Bollen,Mateusz Holownia,0.6
4799,Jürgen Grabowski,Marcin Grabowski,0.75
4800,Faouzi Mansouri,Muteb Mansour,0.6428571428571429
4802,Aaron Mooy,Cameron Royo,0.6363636363636364
4803,Noah Frick,Noah Nurmi,0.7
4805,Scott Arfield,Scott Allardice,0.7142857142857143
4806,Adam Ounas,Aiham Ousou,0.6666666666666666
4807,Saleh Al-Shehri,Saleh Al Wehimid,0.7096774193548387
4808,Tyrone Loran,Byron O'Gorman,0.6923076923076923
4810,Juan Caballero,Joshua Cavallo,0.7142857142857143
4811,Carey Harris,Corey Addai,0.6086956521739131
4812,Justin Manao,Justin Haak,0.782608695652174
4813,Jan Allan Müller,William Allin Møller,0.6666666666666666
4814,Jean Maleb,Owen Dale,0.631578947368421
4815,Ivan Vutsov,Ivan Tarasov,0.6956521739130435
4816,James Collins,Jake Ellis,0.6956521739130435
4817,Jack Samani,Jack Sims,0.7
4819,Ray Richards,Isaac Richards,0.7692307692307693
4821,Joe Harper,Joe Tupper,0.7
4822,Jan Olsson,Jonas Olofsson,0.75
4823,Stan Mortensen,Jonas Mortensen,0.7586206896551724
4824,Simon Kjær,Simon Bækgaard,0.6666666666666666
4825,Damani Horton,Branden Horton,0.6666666666666666
4826,Maher Al Sayed,Saleh Al Saeed,0.7142857142857143
4827,Gerhard Körner,Gerard Garner,0.8148148148148148
4829,Matthew Upson,Matthew Sutton,0.7407407407407407
4830,Eric Abidal,Eric Abulu,0.7619047619047619
4832,Kevin Davies,Edvin Dahlqvist,0.6666666666666666
4833,Claudio García,Joel Raymundo García Chacón,0.5853658536585366
4834,James Wong,James Goff,0.7
4835,Thomas Sunesson,Thomas Gundelund,0.7096774193548387
4836,Joachim Streich,Joachim Rothmann,0.6451612903225806
4840,Jaime Castrillón,Jamie Crilly,0.7142857142857143
4841,Jakub Kosecki,Jakub Bartosinski,0.6666666666666666
4842,Willie Morgan,Niall Morahan,0.6923076923076923
4843,Filippo Inzaghi,Filippo Ranocchia,0.6875
4845,Turlough O'Connor,Tomás O'Connor,0.7096774193548387
4846,Richard Smith,Finlay Sinclair-Smith,0.5294117647058824
4847,Connor Roberts,Connor Jones,0.7692307692307693
4848,Javier Pastore,Jake Greatorex,0.6428571428571429
4849,Willy Stephanus,Nico Stephan,0.6666666666666666
4850,Brad Maloney,Taylor Maloney,0.6923076923076923
4852,Glenn Hoddle,Glen Hollywood,0.6153846153846154
4853,Olivier Niere,Oliver Finney,0.6923076923076923
4854,Luis Fuentes,Nicolás Fuentes,0.7407407407407407
4855,Sam Vines,Sam  Squire,0.6
4856,John Morris Williams,Jordan Norville-Williams,0.6818181818181818
4857,Ollie Watkins,Lee Watkins,0.75
4858,Alexander Hleb,Alexander Kaltner,0.7741935483870968
4859,James Collins,Lewis Collins,0.7692307692307693
4860,Christophe Ohrel,Christoph Ehlich,0.75
4862,Yuri Gavrilov,Yuqin Gao,0.6363636363636364
4863,Danny Ward,Danny Walker-Rice,0.6666666666666666
4864,Evan Welsh,Evan Tweed,0.6
4865,Kevin Wilson,Kevin Pilkington,0.7142857142857143
4866,Wilmer López,Yéiler Góez,0.6956521739130435
4867,Ali Maher,Cian Maher,0.7368421052631579
4868,Marek Kusto,Mark Hurst,0.7619047619047619
4869,Ma Mingyu,Enda Minogue,0.6666666666666666
4870,George Best,George Nugent,0.75
4871,Julius Owino,Julius Tauriainen,0.6206896551724138
4872,Per Kristoffersen,Noah Christoffersson,0.6486486486486487
4873,Davy Walsh,Darryl Walsh,0.8181818181818182
4874,Luis Montes,Louis Jones,0.8181818181818182
4875,Luke Ivor,Luke Offord,0.7
4876,Juan Ramón Martínez,Juan Ramón Ruíz,0.7647058823529411
4877,Olivier Occéan,Oliver Antman,0.6666666666666666
4878,Isaac Ngoma,Isac Häggman,0.6956521739130435
4879,Stéphane Grichting,Shane Griffin,0.7096774193548387
4880,Joakim Mæhle,Joakim Milli,0.75
4881,Kelvin Mutale,Kevin Catalán,0.6923076923076923
4882,Ady Williams,Jay Williams,0.8333333333333334
4883,Leopold Grausam,Leopold Wahlstedt,0.625
4884,Thomas Helmer,Thomas Hillman,0.7407407407407407
4885,Moussa Yahaya,Nazifi Yahaya,0.6153846153846154
4886,Michel Bassolé,Michael Baldisimo,0.7096774193548387
4887,Edwin Clarcke,Eddie Clarke,0.8
4888,Callum Robinson,Callum Hawkins,0.6896551724137931
4890,Henry Morris,Harry Norris,0.75
4891,Mathias Jensen,Mads Frøkjær-Jensen,0.6060606060606061
4893,Luke Shaw,Luke Singh,0.7368421052631579
4894,Jackner Louis,Jack Livesey,0.64
4895,Cody Gakpo,Cody Prior,0.6
4896,Dag Szepanski,Dawid Szczepaniak,0.6666666666666666
4897,Muda Lawal,Tobias Lawal,0.6363636363636364
4898,Tom Florie,Tom Clare,0.7368421052631579
4899,István Halász,Iván Roldán,0.5833333333333334
4900,Mamadou Bah,Mamadou Djabi,0.75
4901,Shon Weissman,Shilong Wang,0.64
4902,Alessandro Altobelli,Alessandro De Angelis,0.7317073170731707
4903,Johan Devrindt,Jay Devine,0.6666666666666666
4904,James Collins,Darren Collins,0.7407407407407407
4905,Kyle Lafferty,Alex Rafferty,0.7692307692307693
4907,Jason Roberts,Morgan Roberts,0.7407407407407407
4908,Juan Sebastián Verón,Jhohann Sebastián Yabur Perea,0.6530612244897959
4909,Conor Washington,Conor Levingston,0.75
4910,Devi Muka,Devlin Mackay,0.7272727272727273
4911,Kasper Hämäläinen,Santeri Väänänen,0.6060606060606061
4912,Sun Jihai,Shunki Higashi,0.6086956521739131
4913,Leigh Griffiths,Regan Griffiths,0.8
4914,Marcelo Brozović,Marcin Brzozowski,0.6666666666666666
4915,Mathias Normann,Matthis Harsman,0.7333333333333333
4916,Jan Bednarek,Han Keun Park,0.64
4917,Ciaran Clark,Ciaron Harkin,0.72
4918,Willie Henderson,Will Henry,0.6923076923076923
4919,Hassan Rowshan,Hassani Dotson,0.7142857142857143
4921,Mathieu Bollen,Mattie Pollock,0.6428571428571429
4924,Kole Hall,Kyle Hawley,0.7
4925,Li Chang-Ha,Hui Zhang,0.6
4926,Matthias Sindelar,Mathies Skjellerup,0.6285714285714286
4927,Kingsley Coman,Finley Iron,0.64
4928,Shunsuke Nakamura,Takumi Nakamura,0.625
4929,Silvio Spann,Slavi Spasov,0.6666666666666666
4930,David Zeman,David Norman Jr.,0.6666666666666666
4931,Giacomo Bulgarelli,Giacomo Figliuzzi,0.6285714285714286
4932,Carlos Varela,Carlos Herrera,0.7407407407407407
4933,Adam Ounas,Adam Parkes,0.6666666666666666
4934,Delron Buckley,Brandon Buckley,0.7586206896551724
4936,Neil Lennon,Neil Kemgni-Kuemo,0.5714285714285714
4937,Thomas Müller,Thomas Callens,0.7407407407407407
4938,Ryan Babel,Ryan Law,0.6666666666666666
4939,Morten Bisgaard,Klaus Moesgaard,0.6
4940,Faruq Ibrahim,Fard Ibrahim,0.88
4941,Muhannad El Tahir,Muhannad Al Qaydhi,0.8
4942,Ramón Castro,Ramón Pasquel,0.64
4943,Stephan Schröck,Stephan Schimandl,0.6875
4944,Guillermo Torres,Guillermo Tegue,0.7741935483870968
4945,Otto Siffling,Otto Ollikainen,0.5714285714285714
4946,Gary Kelly,Jack Kelly,0.7
4947,Ahmed Osman,Anes Osmanoski,0.64
4948,Artur Ioniță,Arthur Iontton,0.6923076923076923
4949,Markus Rosenberg,Mads Kikkenborg,0.5806451612903226
4950,Sam Johnson,Travis Johnson,0.72
4951,Victor Mees,Victor Smedsrud,0.6923076923076923
4952,Christian Benítez,Hans Christian Bernat,0.7368421052631579
4953,Jorge Sánchez,Joe Lynch,0.6363636363636364
4954,Johann Horvath,Johann Hipper,0.6666666666666666
4955,Michael Bradley,Michal Bodys,0.7407407407407407
4956,Luke Ivor,Luke Ivanovic,0.7272727272727273
4957,Benjamin Totori,Benjamin Arapovic,0.6875
4958,Matthew Booth,Matthew Connor,0.7407407407407407
4959,Jesper Grønkjær,Jesper  Granlund,0.6451612903225806
4960,Saad Al-Shammari,Sultan Dawood Al Shammari,0.7317073170731707
4961,Ermen Benítez,Eren Bilen,0.6956521739130435
4962,Gareth Barry,Ger Barry,0.7619047619047619
4963,Bikash Panji,Pichkah Paya,0.5833333333333334
4964,Marcelo Salas,Marcel Schantl,0.7407407407407407
4965,Billy Humphries,Lloyd Humphries,0.8
4968,John Sheridan,Jay Sheridan,0.8
4969,John Matkin,John Martin,0.9090909090909091
4970,Sebastian Lletget,Sebastian Ballesteros,0.7368421052631579
4972,No Match,Reeco Hackett-Fairchild,0.5
4975,Ian Walsh,Cian Walsh,0.8421052631578947
4976,Theo de Jong,??? Hyeon Seok Hong,0.5161290322580645
4977,Juan Arango,Guoyuan Yang,0.6086956521739131
4978,Alan Browne,Alec Byrne,0.6666666666666666
4979,Camillo Jerusalem,Camilo Mesa,0.7142857142857143
4981,Erik Holmgren,Emil Holm,0.6363636363636364
4982,Carlos Borges,Carl Björk,0.6086956521739131
4983,Rasmus Elm,Rasmus Wikström,0.64
4984,Erixon Danso,Ersin Destanoglu,0.6428571428571429
4985,Fredrik Strømstad,Frederik Nørgaard Hald,0.5641025641025641
4986,Ollie Watkins,Ollie Battersby,0.6428571428571429
4987,Paul May,Paul Cleary,0.7368421052631579
4988,Gerard Cieślik,Kerem Civelek,0.5925925925925926
4989,Patrick Mayo,Patryk Szysz,0.5833333333333334
4990,Jorge Rodríguez,Joel Rodriguez,0.8275862068965517
4991,Luciano Vassallo,Luciano Vargas,0.7333333333333333
4992,Maximilian Göppel,Maximilian Humpenöder,0.6842105263157895
4993,Kristofer Hæstad,Kristoffer Gunnarshaug,0.631578947368421
4994,Cameron Hepple,Cameron McGilp,0.6428571428571429
4995,Marino Klinger,Min-Ho Kim,0.5833333333333334
4996,Sebastián Córdova,Sebastián Parada,0.7878787878787878
4997,Ratu Jone,Zac Jones,0.6666666666666666
4998,Marko Šuler,Marko Alvir,0.7272727272727273
4999,Joe Ledley,Ben Hedley,0.7
5001,Mohamed Aoudou,Maxime Kouogun,0.6428571428571429
5002,Jonathan Cantillana,Jonathan Bonilla,0.8
5003,Penieli Moa,Peilei Cai,0.6666666666666666
5004,Christian Coste,Christian Cappis,0.7741935483870968
5005,Dylan Bronn,Dylan Asonganyi,0.6923076923076923
5006,Andre Hinds,Andrew Mills,0.6956521739130435
5007,Jakub Kosecki,Jakub Miszczuk,0.6666666666666666
5008,Lin Qiang,Jinze Wang,0.631578947368421
5009,Andrés Prieto,Andrés Perea,0.8
5010,Sergi Moreno,Sander Moen Foss,0.6428571428571429
5011,Marcus Gayle,Marcus Gudmann,0.6923076923076923
5012,Emmanuel Koum,Emmanuel Kumah,0.8888888888888888
5013,James McClean,James Kellermann,0.6896551724137931
5014,Romain Schreiner,Dominik Schwizer,0.6875
5015,Adam Johnson,Adam Livingstone,0.6428571428571429
5017,Mathias Jensen,Mathias Fjeld Gulliksen,0.6486486486486487
5018,Jordan Perez,Jordan Pettigrew,0.7857142857142857
5019,Steeve Yago,Reece York,0.5714285714285714
5020,Olavi Lahtinen,Samu Laitinen,0.6666666666666666
5021,Hubert Hien,Hubert Kisiel,0.75
5022,Nicolai Jørgensen,Nicolas Jenssen,0.8125
5023,Thomas Foket,Thomas Rohde,0.75
5024,Ricardo Gomes,Riccardo Grym,0.7692307692307693
5025,Jean Petit,Esteban Petignat,0.6923076923076923
5026,Jean Seri,Jan Szpaderski,0.6956521739130435
5027,Bryan Roy,Bryan Reynolds,0.6956521739130435
5028,Maciej Żurawski,Maciej Wozniak,0.6206896551724138
5029,Vahid Hashemian,Zach Hemming,0.5925925925925926
5031,Andreas Sotiriou,Andrew Eleftheriou,0.6470588235294118
5033,Alejandro Cichero,Leandro Finochietto,0.6666666666666666
5034,Enrique Casaretto,Miquel Scarlett,0.625
5035,Ray Kennedy,Colman Kennedy,0.72
5036,Talal Yousef,Ali Youssef,0.6956521739130435
5037,Odise Roshi,Osaze Urhoghide,0.5384615384615384
5038,Joshua King,Joshua Steiger,0.72
5039,David Carabott,David Craddock,0.7142857142857143
5041,Claudio López,Edison López,0.72
5043,Steven Pienaar,Steven Benda,0.7692307692307693
5044,Martin Laursen,Mads Larsen,0.72
5045,Mohamed Gasri,Chase Gasper,0.64
5046,Adrian Aliaj,Adrian Delap,0.75
5047,Nicolás Falero,Elio Nicolas Firmino,0.5882352941176471
5048,Andrew Mobberley,Andrew McGovern,0.7096774193548387
5049,Zerga Geremew,Herman Geelmuyden,0.6
5050,José María García Lavilla,Joaquín García Epull,0.6222222222222222
5051,Jonathan Fabbro,Jonathan Harboe,0.8
5052,Andy Najar,Moudi Najjar,0.6363636363636364
5053,Samir Aliyev,Nadir Ayéva,0.6086956521739131
5055,Yong Jin-Li,??? Jong Jin Kim,0.5925925925925926
