,Unnamed: 0,scorer,full_name,similarity,fn_tokens,pl_tokens,token_compare
16151,17227,Marcelo Nascimento da Costa,Pablo Nascimento Castro,0.72,"['Pablo', 'Nascimento', 'Castro']","['Marcelo', 'Nascimento', 'da', 'Costa']",False
16152,17228,Admir Mehmedi,Admir Mehmedi,1.0,"['Admir', 'Mehmedi']","['Admir', 'Mehmedi']",True
16153,17229,Carlos Sánchez,Carlos Sánchez,1.0,"['Carlos', 'Sánchez']","['Carlos', 'Sánchez']",True
16154,17230,Réginal Goreux,Régis Gurtner,0.5925925925925926,"['Régis', 'Gurtner']","['Réginal', 'Goreux']",False
16155,17231,Marcílio Alves da Silva,João Alves de Assis Silva,0.625,"['João', 'Alves', 'de', 'Assis', 'Silva']","['Marcílio', 'Alves', 'da', 'Silva']",True
16156,17232,Antonio González,Hernán Arsenio Pérez González,0.5777777777777777,"['Hernán', 'Arsenio', 'Pérez', 'González']","['Antonio', 'González']",True
16157,17233,Javier Manjarín,Javier Ignacio Aquino Carmona,0.5454545454545454,"['Javier', 'Ignacio', 'Aquino', 'Carmona']","['Javier', 'Manjarín']",False
16158,17234,James McArthur,James McCarthy,0.7857142857142857,"['James', 'McCarthy']","['James', 'McArthur']",False
16159,17235,Giovanni Sio,Giovanni Sio,1.0,"['Giovanni', 'Sio']","['Giovanni', 'Sio']",True
16160,17236,Munir El Haddadi,Munir El Haddadi,1.0,"['Munir', 'El', 'Haddadi']","['Munir', 'El', 'Haddadi']",True
